epoch 0:	gram:4.58e-02 	 Rec:5.56e-02 	 Color:7.03e-06 	Time: 0.01
epoch 50:	gram:1.52e-02 	 Rec:2.90e-03 	 Color:5.25e-06 	Time: 0.70
epoch 100:	gram:1.63e-02 	 Rec:2.64e-03 	 Color:4.98e-06 	Time: 0.61
epoch 150:	gram:1.16e-02 	 Rec:1.64e-03 	 Color:5.53e-06 	Time: 0.59
epoch 200:	gram:1.31e-02 	 Rec:1.43e-03 	 Color:5.55e-06 	Time: 0.63
epoch 250:	gram:1.17e-02 	 Rec:1.95e-03 	 Color:6.16e-06 	Time: 0.59
epoch 300:	gram:1.04e-02 	 Rec:1.62e-03 	 Color:5.27e-06 	Time: 0.59
epoch 350:	gram:1.14e-02 	 Rec:7.72e-04 	 Color:5.19e-06 	Time: 0.59
epoch 400:	gram:1.34e-02 	 Rec:6.99e-04 	 Color:5.45e-06 	Time: 0.59
epoch 450:	gram:1.33e-02 	 Rec:8.92e-04 	 Color:5.55e-06 	Time: 0.59
epoch 500:	gram:9.78e-03 	 Rec:8.04e-04 	 Color:5.58e-06 	Time: 0.61
epoch 550:	gram:1.35e-02 	 Rec:5.90e-04 	 Color:6.18e-06 	Time: 0.62
epoch 600:	gram:1.23e-02 	 Rec:6.45e-04 	 Color:4.18e-06 	Time: 0.59
epoch 650:	gram:1.19e-02 	 Rec:4.34e-04 	 Color:7.45e-06 	Time: 0.61
epoch 700:	gram:1.35e-02 	 Rec:7.57e-04 	 Color:5.33e-06 	Time: 0.59
epoch 750:	gram:1.30e-02 	 Rec:3.92e-04 	 Color:5.47e-06 	Time: 0.58
epoch 800:	gram:1.50e-02 	 Rec:5.14e-04 	 Color:5.12e-06 	Time: 0.61
epoch 850:	gram:1.43e-02 	 Rec:5.20e-04 	 Color:5.83e-06 	Time: 0.59
epoch 900:	gram:1.06e-02 	 Rec:3.38e-04 	 Color:6.83e-06 	Time: 0.62
epoch 950:	gram:9.53e-03 	 Rec:4.32e-04 	 Color:5.46e-06 	Time: 0.62
epoch 1000:	gram:9.79e-03 	 Rec:3.62e-04 	 Color:5.34e-06 	Time: 0.62
epoch 1050:	gram:1.43e-02 	 Rec:6.94e-04 	 Color:5.72e-06 	Time: 0.63
epoch 1100:	gram:8.75e-03 	 Rec:6.47e-04 	 Color:5.12e-06 	Time: 0.65
epoch 1150:	gram:9.17e-03 	 Rec:2.63e-04 	 Color:5.18e-06 	Time: 0.60
epoch 1200:	gram:1.17e-02 	 Rec:3.32e-04 	 Color:5.55e-06 	Time: 0.61
epoch 1250:	gram:8.39e-03 	 Rec:2.46e-04 	 Color:3.41e-06 	Time: 0.59
epoch 1300:	gram:1.05e-02 	 Rec:4.06e-04 	 Color:5.53e-06 	Time: 0.61
epoch 1350:	gram:1.04e-02 	 Rec:3.03e-04 	 Color:6.15e-06 	Time: 0.60
