epoch 0:	pdl:3.74e-01 	 Rec:3.49e-03 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:3.52e-01 	 Rec:2.13e-03 	 Color:0.00e+00 	Time: 1.19
epoch 100:	pdl:3.50e-01 	 Rec:1.83e-03 	 Color:0.00e+00 	Time: 1.05
epoch 150:	pdl:3.55e-01 	 Rec:1.61e-03 	 Color:0.00e+00 	Time: 1.04
epoch 200:	pdl:6.56e-01 	 Rec:1.51e-03 	 Color:0.00e+00 	Time: 1.04
epoch 250:	pdl:3.41e-01 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 1.05
epoch 300:	pdl:3.36e-01 	 Rec:1.33e-03 	 Color:0.00e+00 	Time: 1.05
epoch 350:	pdl:3.58e-01 	 Rec:1.18e-03 	 Color:0.00e+00 	Time: 1.05
epoch 400:	pdl:3.35e-01 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 1.04
epoch 450:	pdl:3.51e-01 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 1.05
epoch 500:	pdl:3.67e-01 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 1.04
epoch 550:	pdl:3.21e-01 	 Rec:1.05e-03 	 Color:0.00e+00 	Time: 1.06
epoch 600:	pdl:3.30e-01 	 Rec:1.06e-03 	 Color:0.00e+00 	Time: 1.07
epoch 650:	pdl:3.17e-01 	 Rec:9.93e-04 	 Color:0.00e+00 	Time: 1.06
epoch 700:	pdl:3.16e-01 	 Rec:9.03e-04 	 Color:0.00e+00 	Time: 1.05
epoch 750:	pdl:2.93e-01 	 Rec:9.38e-04 	 Color:0.00e+00 	Time: 1.10
epoch 800:	pdl:3.07e-01 	 Rec:9.89e-04 	 Color:0.00e+00 	Time: 1.05
epoch 850:	pdl:3.60e-01 	 Rec:8.84e-04 	 Color:0.00e+00 	Time: 1.05
epoch 900:	pdl:3.83e-01 	 Rec:8.97e-04 	 Color:0.00e+00 	Time: 1.08
epoch 950:	pdl:4.89e-01 	 Rec:8.68e-04 	 Color:0.00e+00 	Time: 1.05
epoch 1000:	pdl:2.87e-01 	 Rec:8.38e-04 	 Color:0.00e+00 	Time: 1.08
epoch 1050:	pdl:2.86e-01 	 Rec:7.86e-04 	 Color:0.00e+00 	Time: 1.08
epoch 1100:	pdl:3.37e-01 	 Rec:8.44e-04 	 Color:0.00e+00 	Time: 1.05
epoch 1150:	pdl:2.99e-01 	 Rec:7.52e-04 	 Color:0.00e+00 	Time: 1.05
epoch 1200:	pdl:2.93e-01 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 1.05
epoch 1250:	pdl:4.10e-01 	 Rec:8.37e-04 	 Color:0.00e+00 	Time: 1.05
epoch 1300:	pdl:3.29e-01 	 Rec:8.03e-04 	 Color:0.00e+00 	Time: 1.07
epoch 1350:	pdl:3.43e-01 	 Rec:7.85e-04 	 Color:0.00e+00 	Time: 1.08
epoch 1400:	pdl:2.99e-01 	 Rec:7.62e-04 	 Color:0.00e+00 	Time: 1.07
epoch 1450:	pdl:3.35e-01 	 Rec:8.74e-04 	 Color:0.00e+00 	Time: 1.09
epoch 1500:	pdl:3.33e-01 	 Rec:7.01e-04 	 Color:0.00e+00 	Time: 1.12
epoch 1550:	pdl:3.35e-01 	 Rec:7.04e-04 	 Color:0.00e+00 	Time: 1.08
epoch 1600:	pdl:3.10e-01 	 Rec:7.35e-04 	 Color:0.00e+00 	Time: 1.09
epoch 1650:	pdl:3.24e-01 	 Rec:6.89e-04 	 Color:0.00e+00 	Time: 1.07
epoch 1700:	pdl:3.32e-01 	 Rec:7.03e-04 	 Color:0.00e+00 	Time: 1.07
epoch 1750:	pdl:3.58e-01 	 Rec:6.63e-04 	 Color:0.00e+00 	Time: 1.08
epoch 1800:	pdl:3.64e-01 	 Rec:6.68e-04 	 Color:0.00e+00 	Time: 1.08
epoch 1850:	pdl:3.06e-01 	 Rec:6.83e-04 	 Color:0.00e+00 	Time: 1.08
epoch 1900:	pdl:3.52e-01 	 Rec:6.68e-04 	 Color:0.00e+00 	Time: 1.06
epoch 1950:	pdl:3.02e-01 	 Rec:6.63e-04 	 Color:0.00e+00 	Time: 1.08
epoch 2000:	pdl:3.00e-01 	 Rec:6.39e-04 	 Color:0.00e+00 	Time: 1.05
epoch 2050:	pdl:3.11e-01 	 Rec:7.30e-04 	 Color:0.00e+00 	Time: 1.06
epoch 2100:	pdl:2.94e-01 	 Rec:6.43e-04 	 Color:0.00e+00 	Time: 1.05
epoch 2150:	pdl:3.11e-01 	 Rec:6.38e-04 	 Color:0.00e+00 	Time: 1.05
epoch 2200:	pdl:3.09e-01 	 Rec:5.89e-04 	 Color:0.00e+00 	Time: 1.08
epoch 2250:	pdl:3.13e-01 	 Rec:6.77e-04 	 Color:0.00e+00 	Time: 1.07
epoch 2300:	pdl:3.52e-01 	 Rec:6.26e-04 	 Color:0.00e+00 	Time: 1.07
epoch 2350:	pdl:3.32e-01 	 Rec:6.46e-04 	 Color:0.00e+00 	Time: 1.14
epoch 2400:	pdl:3.62e-01 	 Rec:6.47e-04 	 Color:0.00e+00 	Time: 1.09
epoch 2450:	pdl:3.38e-01 	 Rec:5.71e-04 	 Color:0.00e+00 	Time: 1.05
