epoch 0:	style:4.56e-02 	 Rec:2.47e-01 	 Color:2.15e-05 	Time: 0.01
epoch 50:	style:3.59e-03 	 Rec:1.93e-03 	 Color:1.58e-05 	Time: 0.45
epoch 100:	style:3.40e-03 	 Rec:4.50e-04 	 Color:1.61e-05 	Time: 0.46
epoch 150:	style:3.55e-03 	 Rec:1.73e-03 	 Color:1.21e-05 	Time: 0.46
epoch 200:	style:2.73e-03 	 Rec:7.51e-04 	 Color:1.36e-05 	Time: 0.45
epoch 250:	style:4.70e-03 	 Rec:1.74e-04 	 Color:9.85e-06 	Time: 0.45
epoch 300:	style:4.39e-03 	 Rec:6.19e-04 	 Color:1.52e-05 	Time: 0.45
epoch 350:	style:4.23e-03 	 Rec:4.27e-04 	 Color:1.45e-05 	Time: 0.45
epoch 400:	style:3.77e-03 	 Rec:1.45e-03 	 Color:1.41e-05 	Time: 0.46
epoch 450:	style:4.69e-03 	 Rec:4.67e-04 	 Color:1.82e-05 	Time: 0.46
epoch 500:	style:4.16e-03 	 Rec:6.71e-05 	 Color:1.65e-05 	Time: 0.46
epoch 550:	style:4.01e-03 	 Rec:1.92e-04 	 Color:1.19e-05 	Time: 0.46
epoch 600:	style:4.65e-03 	 Rec:3.98e-04 	 Color:1.09e-05 	Time: 0.46
epoch 650:	style:4.44e-03 	 Rec:3.40e-05 	 Color:1.34e-05 	Time: 0.45
epoch 700:	style:3.68e-03 	 Rec:8.82e-04 	 Color:1.68e-05 	Time: 0.46
epoch 750:	style:3.66e-03 	 Rec:3.16e-04 	 Color:1.37e-05 	Time: 0.45
epoch 800:	style:4.01e-03 	 Rec:1.58e-04 	 Color:1.21e-05 	Time: 0.46
epoch 850:	style:4.75e-03 	 Rec:3.28e-04 	 Color:1.48e-05 	Time: 0.46
epoch 900:	style:4.10e-03 	 Rec:2.77e-05 	 Color:1.17e-05 	Time: 0.46
epoch 950:	style:4.55e-03 	 Rec:4.37e-04 	 Color:1.43e-05 	Time: 0.46
epoch 1000:	style:5.62e-03 	 Rec:4.27e-04 	 Color:1.39e-05 	Time: 0.46
epoch 1050:	style:4.14e-03 	 Rec:9.25e-05 	 Color:1.29e-05 	Time: 0.46
epoch 1100:	style:4.26e-03 	 Rec:7.20e-05 	 Color:1.44e-05 	Time: 0.45
epoch 1150:	style:3.68e-03 	 Rec:4.04e-04 	 Color:1.42e-05 	Time: 0.45
