epoch 0:	pdl:3.31e-01 	 Rec:9.78e-03 	 Color:2.15e-01 	Time: 0.01
epoch 50:	pdl:2.80e-01 	 Rec:5.92e-03 	 Color:1.56e-01 	Time: 1.13
epoch 100:	pdl:3.09e-01 	 Rec:5.43e-03 	 Color:2.17e-01 	Time: 1.05
epoch 150:	pdl:2.97e-01 	 Rec:5.15e-03 	 Color:1.80e-01 	Time: 1.00
epoch 200:	pdl:3.26e-01 	 Rec:4.85e-03 	 Color:2.22e-01 	Time: 1.01
epoch 250:	pdl:3.05e-01 	 Rec:4.53e-03 	 Color:2.28e-01 	Time: 1.03
epoch 300:	pdl:2.58e-01 	 Rec:4.64e-03 	 Color:1.42e-01 	Time: 1.03
epoch 350:	pdl:2.97e-01 	 Rec:4.20e-03 	 Color:1.78e-01 	Time: 0.98
epoch 400:	pdl:3.24e-01 	 Rec:4.18e-03 	 Color:2.17e-01 	Time: 1.00
epoch 450:	pdl:3.09e-01 	 Rec:4.35e-03 	 Color:1.83e-01 	Time: 1.00
epoch 500:	pdl:2.54e-01 	 Rec:3.96e-03 	 Color:1.38e-01 	Time: 0.98
epoch 550:	pdl:3.00e-01 	 Rec:4.32e-03 	 Color:2.03e-01 	Time: 0.98
epoch 600:	pdl:2.90e-01 	 Rec:4.64e-03 	 Color:1.78e-01 	Time: 0.98
epoch 650:	pdl:2.80e-01 	 Rec:3.88e-03 	 Color:1.37e-01 	Time: 0.98
epoch 700:	pdl:3.71e-01 	 Rec:3.91e-03 	 Color:2.80e-01 	Time: 0.98
epoch 750:	pdl:2.70e-01 	 Rec:3.54e-03 	 Color:1.97e-01 	Time: 1.01
epoch 800:	pdl:2.87e-01 	 Rec:3.36e-03 	 Color:1.85e-01 	Time: 0.98
epoch 850:	pdl:2.84e-01 	 Rec:3.27e-03 	 Color:1.79e-01 	Time: 0.99
epoch 900:	pdl:2.95e-01 	 Rec:3.16e-03 	 Color:1.88e-01 	Time: 0.99
epoch 950:	pdl:2.89e-01 	 Rec:3.43e-03 	 Color:2.09e-01 	Time: 1.01
epoch 1000:	pdl:3.09e-01 	 Rec:3.65e-03 	 Color:2.15e-01 	Time: 0.98
epoch 1050:	pdl:2.89e-01 	 Rec:3.30e-03 	 Color:1.97e-01 	Time: 1.01
epoch 1100:	pdl:2.93e-01 	 Rec:3.51e-03 	 Color:1.93e-01 	Time: 1.01
epoch 1150:	pdl:2.55e-01 	 Rec:3.09e-03 	 Color:1.58e-01 	Time: 1.03
epoch 1200:	pdl:3.01e-01 	 Rec:3.30e-03 	 Color:1.91e-01 	Time: 1.01
epoch 1250:	pdl:3.62e-01 	 Rec:2.90e-03 	 Color:2.48e-01 	Time: 1.01
epoch 1300:	pdl:2.64e-01 	 Rec:3.07e-03 	 Color:1.34e-01 	Time: 0.98
epoch 1350:	pdl:2.72e-01 	 Rec:3.24e-03 	 Color:1.78e-01 	Time: 1.00
epoch 1400:	pdl:2.76e-01 	 Rec:2.82e-03 	 Color:1.69e-01 	Time: 0.97
epoch 1450:	pdl:2.99e-01 	 Rec:3.29e-03 	 Color:1.92e-01 	Time: 0.97
epoch 1500:	pdl:3.22e-01 	 Rec:2.97e-03 	 Color:2.08e-01 	Time: 0.98
epoch 1550:	pdl:3.10e-01 	 Rec:2.70e-03 	 Color:2.11e-01 	Time: 1.00
epoch 1600:	pdl:3.02e-01 	 Rec:2.82e-03 	 Color:2.13e-01 	Time: 0.97
epoch 1650:	pdl:2.84e-01 	 Rec:2.70e-03 	 Color:1.74e-01 	Time: 0.98
epoch 1700:	pdl:3.25e-01 	 Rec:3.01e-03 	 Color:2.16e-01 	Time: 1.00
epoch 1750:	pdl:2.97e-01 	 Rec:2.72e-03 	 Color:2.16e-01 	Time: 1.01
epoch 1800:	pdl:3.09e-01 	 Rec:2.62e-03 	 Color:1.81e-01 	Time: 1.01
epoch 1850:	pdl:3.28e-01 	 Rec:2.59e-03 	 Color:2.41e-01 	Time: 1.01
epoch 1900:	pdl:3.22e-01 	 Rec:2.73e-03 	 Color:2.08e-01 	Time: 0.98
epoch 1950:	pdl:2.80e-01 	 Rec:2.53e-03 	 Color:1.57e-01 	Time: 1.00
epoch 2000:	pdl:3.10e-01 	 Rec:2.97e-03 	 Color:2.14e-01 	Time: 1.01
epoch 2050:	pdl:2.84e-01 	 Rec:2.54e-03 	 Color:1.69e-01 	Time: 1.10
epoch 2100:	pdl:2.76e-01 	 Rec:2.85e-03 	 Color:1.93e-01 	Time: 1.00
epoch 2150:	pdl:2.56e-01 	 Rec:2.57e-03 	 Color:1.57e-01 	Time: 1.03
epoch 2200:	pdl:3.15e-01 	 Rec:2.56e-03 	 Color:2.15e-01 	Time: 1.00
epoch 2250:	pdl:2.80e-01 	 Rec:2.52e-03 	 Color:1.45e-01 	Time: 1.00
epoch 2300:	pdl:2.89e-01 	 Rec:2.53e-03 	 Color:1.82e-01 	Time: 1.00
epoch 2350:	pdl:3.04e-01 	 Rec:2.47e-03 	 Color:2.20e-01 	Time: 1.01
epoch 2400:	pdl:3.00e-01 	 Rec:2.35e-03 	 Color:1.69e-01 	Time: 0.98
epoch 2450:	pdl:3.15e-01 	 Rec:2.39e-03 	 Color:2.01e-01 	Time: 1.03
epoch 2500:	pdl:2.53e-01 	 Rec:2.46e-03 	 Color:1.25e-01 	Time: 0.98
epoch 2550:	pdl:2.65e-01 	 Rec:2.86e-03 	 Color:1.62e-01 	Time: 1.03
epoch 2600:	pdl:3.06e-01 	 Rec:2.34e-03 	 Color:2.00e-01 	Time: 0.98
epoch 2650:	pdl:3.05e-01 	 Rec:2.35e-03 	 Color:2.09e-01 	Time: 1.00
epoch 2700:	pdl:2.72e-01 	 Rec:2.56e-03 	 Color:1.84e-01 	Time: 1.00
epoch 2750:	pdl:2.95e-01 	 Rec:2.46e-03 	 Color:1.81e-01 	Time: 1.03
epoch 2800:	pdl:2.88e-01 	 Rec:2.31e-03 	 Color:1.67e-01 	Time: 1.00
epoch 2850:	pdl:2.87e-01 	 Rec:2.45e-03 	 Color:1.75e-01 	Time: 0.99
epoch 2900:	pdl:2.81e-01 	 Rec:2.36e-03 	 Color:1.87e-01 	Time: 1.00
epoch 2950:	pdl:2.95e-01 	 Rec:2.46e-03 	 Color:1.81e-01 	Time: 1.00
epoch 3000:	pdl:2.81e-01 	 Rec:2.65e-03 	 Color:1.73e-01 	Time: 0.98
epoch 3050:	pdl:2.98e-01 	 Rec:2.05e-03 	 Color:2.31e-01 	Time: 1.03
epoch 3100:	pdl:3.36e-01 	 Rec:2.27e-03 	 Color:2.23e-01 	Time: 0.98
epoch 3150:	pdl:2.90e-01 	 Rec:2.12e-03 	 Color:1.84e-01 	Time: 0.97
epoch 3200:	pdl:2.93e-01 	 Rec:2.14e-03 	 Color:2.07e-01 	Time: 0.98
epoch 3250:	pdl:2.53e-01 	 Rec:2.30e-03 	 Color:1.47e-01 	Time: 0.97
epoch 3300:	pdl:2.53e-01 	 Rec:2.29e-03 	 Color:1.44e-01 	Time: 0.99
epoch 3350:	pdl:2.98e-01 	 Rec:2.20e-03 	 Color:2.22e-01 	Time: 1.00
epoch 3400:	pdl:3.40e-01 	 Rec:2.38e-03 	 Color:2.11e-01 	Time: 0.97
epoch 3450:	pdl:2.51e-01 	 Rec:2.03e-03 	 Color:1.40e-01 	Time: 0.97
epoch 3500:	pdl:2.84e-01 	 Rec:2.25e-03 	 Color:1.84e-01 	Time: 0.97
epoch 3550:	pdl:2.88e-01 	 Rec:2.25e-03 	 Color:1.77e-01 	Time: 1.00
epoch 3600:	pdl:2.74e-01 	 Rec:1.97e-03 	 Color:1.64e-01 	Time: 0.97
epoch 3650:	pdl:2.66e-01 	 Rec:2.09e-03 	 Color:1.77e-01 	Time: 0.98
epoch 3700:	pdl:3.15e-01 	 Rec:2.47e-03 	 Color:2.05e-01 	Time: 0.98
epoch 3750:	pdl:2.87e-01 	 Rec:2.07e-03 	 Color:1.70e-01 	Time: 1.00
epoch 3800:	pdl:2.93e-01 	 Rec:2.03e-03 	 Color:2.12e-01 	Time: 1.00
epoch 3850:	pdl:2.58e-01 	 Rec:2.58e-03 	 Color:1.51e-01 	Time: 1.01
epoch 3900:	pdl:2.53e-01 	 Rec:2.05e-03 	 Color:1.31e-01 	Time: 1.01
epoch 3950:	pdl:2.89e-01 	 Rec:2.35e-03 	 Color:1.82e-01 	Time: 1.04
epoch 4000:	pdl:2.84e-01 	 Rec:2.00e-03 	 Color:1.76e-01 	Time: 0.98
epoch 4050:	pdl:2.93e-01 	 Rec:2.27e-03 	 Color:1.91e-01 	Time: 1.02
epoch 4100:	pdl:2.56e-01 	 Rec:1.88e-03 	 Color:1.60e-01 	Time: 1.03
epoch 4150:	pdl:2.97e-01 	 Rec:2.07e-03 	 Color:1.81e-01 	Time: 0.99
epoch 4200:	pdl:2.97e-01 	 Rec:2.72e-03 	 Color:2.02e-01 	Time: 0.97
epoch 4250:	pdl:2.64e-01 	 Rec:2.09e-03 	 Color:1.60e-01 	Time: 0.96
epoch 4300:	pdl:2.60e-01 	 Rec:2.26e-03 	 Color:1.40e-01 	Time: 0.97
epoch 4350:	pdl:3.05e-01 	 Rec:2.01e-03 	 Color:1.97e-01 	Time: 0.97
epoch 4400:	pdl:2.93e-01 	 Rec:2.01e-03 	 Color:1.69e-01 	Time: 0.96
epoch 4450:	pdl:3.20e-01 	 Rec:2.02e-03 	 Color:2.24e-01 	Time: 0.96
epoch 4500:	pdl:2.56e-01 	 Rec:2.09e-03 	 Color:1.36e-01 	Time: 0.96
epoch 4550:	pdl:3.34e-01 	 Rec:1.95e-03 	 Color:1.83e-01 	Time: 0.97
epoch 4600:	pdl:2.74e-01 	 Rec:3.05e-03 	 Color:1.68e-01 	Time: 0.97
epoch 4650:	pdl:2.74e-01 	 Rec:2.24e-03 	 Color:1.60e-01 	Time: 0.96
epoch 4700:	pdl:3.10e-01 	 Rec:2.05e-03 	 Color:1.99e-01 	Time: 0.99
epoch 4750:	pdl:3.03e-01 	 Rec:1.87e-03 	 Color:2.16e-01 	Time: 1.00
epoch 4800:	pdl:3.00e-01 	 Rec:1.86e-03 	 Color:1.82e-01 	Time: 1.00
epoch 4850:	pdl:2.77e-01 	 Rec:1.89e-03 	 Color:1.85e-01 	Time: 1.00
epoch 4900:	pdl:2.61e-01 	 Rec:2.23e-03 	 Color:1.28e-01 	Time: 0.99
epoch 4950:	pdl:2.94e-01 	 Rec:1.91e-03 	 Color:1.98e-01 	Time: 0.96
