epoch 0:	gram:1.44e-01 	 Rec:9.07e-02 	 Color:1.06e-06 	Time: 0.01
epoch 50:	gram:1.06e-02 	 Rec:1.20e-02 	 Color:1.64e-06 	Time: 0.93
epoch 100:	gram:8.87e-03 	 Rec:7.90e-03 	 Color:1.17e-06 	Time: 0.80
epoch 150:	gram:8.38e-03 	 Rec:6.67e-03 	 Color:1.18e-06 	Time: 0.82
epoch 200:	gram:7.25e-03 	 Rec:5.79e-03 	 Color:1.12e-06 	Time: 0.80
epoch 250:	gram:6.44e-03 	 Rec:5.49e-03 	 Color:1.26e-06 	Time: 0.83
epoch 300:	gram:6.87e-03 	 Rec:5.16e-03 	 Color:1.15e-06 	Time: 0.81
epoch 350:	gram:7.95e-03 	 Rec:4.92e-03 	 Color:1.00e-06 	Time: 0.82
epoch 400:	gram:6.15e-03 	 Rec:4.78e-03 	 Color:1.08e-06 	Time: 0.79
epoch 450:	gram:7.22e-03 	 Rec:4.62e-03 	 Color:1.23e-06 	Time: 0.80
epoch 500:	gram:6.67e-03 	 Rec:4.49e-03 	 Color:1.27e-06 	Time: 0.82
epoch 550:	gram:1.00e-02 	 Rec:4.55e-03 	 Color:1.21e-06 	Time: 0.82
epoch 600:	gram:6.60e-03 	 Rec:4.35e-03 	 Color:9.68e-07 	Time: 0.82
epoch 650:	gram:8.08e-03 	 Rec:4.97e-03 	 Color:1.18e-06 	Time: 0.81
epoch 700:	gram:9.17e-03 	 Rec:4.20e-03 	 Color:1.46e-06 	Time: 0.85
epoch 750:	gram:5.36e-03 	 Rec:4.13e-03 	 Color:1.01e-06 	Time: 0.80
epoch 800:	gram:6.57e-03 	 Rec:4.26e-03 	 Color:1.09e-06 	Time: 0.82
epoch 850:	gram:5.52e-03 	 Rec:3.96e-03 	 Color:1.25e-06 	Time: 0.82
epoch 900:	gram:8.24e-03 	 Rec:3.87e-03 	 Color:1.29e-06 	Time: 0.80
epoch 950:	gram:5.53e-03 	 Rec:3.82e-03 	 Color:1.20e-06 	Time: 0.80
