epoch 0:	gram:5.98e-02 	 Rec:2.47e-01 	 Color:5.37e-05 	Time: 0.01
epoch 50:	gram:1.95e-02 	 Rec:8.35e-02 	 Color:2.38e-05 	Time: 0.38
epoch 100:	gram:1.54e-02 	 Rec:3.14e-02 	 Color:3.27e-05 	Time: 0.43
epoch 150:	gram:1.48e-02 	 Rec:1.38e-02 	 Color:2.39e-05 	Time: 0.45
epoch 200:	gram:1.34e-02 	 Rec:7.56e-03 	 Color:3.42e-05 	Time: 0.43
epoch 250:	gram:1.26e-02 	 Rec:4.67e-03 	 Color:3.35e-05 	Time: 0.45
epoch 300:	gram:1.29e-02 	 Rec:3.14e-03 	 Color:4.32e-05 	Time: 0.45
epoch 350:	gram:1.10e-02 	 Rec:2.28e-03 	 Color:3.44e-05 	Time: 0.44
epoch 400:	gram:1.24e-02 	 Rec:1.90e-03 	 Color:3.63e-05 	Time: 0.45
epoch 450:	gram:1.06e-02 	 Rec:1.34e-03 	 Color:2.75e-05 	Time: 0.47
epoch 500:	gram:1.25e-02 	 Rec:1.16e-03 	 Color:3.11e-05 	Time: 0.46
epoch 550:	gram:1.11e-02 	 Rec:8.37e-04 	 Color:4.99e-05 	Time: 0.45
epoch 600:	gram:9.33e-03 	 Rec:8.56e-04 	 Color:2.31e-05 	Time: 0.45
epoch 650:	gram:1.13e-02 	 Rec:5.83e-04 	 Color:3.90e-05 	Time: 0.47
epoch 700:	gram:1.03e-02 	 Rec:5.55e-04 	 Color:1.74e-05 	Time: 0.45
epoch 750:	gram:1.08e-02 	 Rec:4.04e-04 	 Color:3.45e-05 	Time: 0.46
epoch 800:	gram:8.71e-03 	 Rec:3.89e-04 	 Color:2.32e-05 	Time: 0.45
epoch 850:	gram:8.58e-03 	 Rec:5.15e-04 	 Color:2.85e-05 	Time: 0.41
epoch 900:	gram:9.20e-03 	 Rec:2.87e-04 	 Color:3.55e-05 	Time: 0.40
epoch 950:	gram:1.15e-02 	 Rec:2.62e-04 	 Color:3.22e-05 	Time: 0.44
epoch 1000:	gram:9.61e-03 	 Rec:3.02e-04 	 Color:1.65e-05 	Time: 0.46
epoch 1050:	gram:1.15e-02 	 Rec:2.36e-04 	 Color:2.13e-05 	Time: 0.45
epoch 1100:	gram:8.20e-03 	 Rec:2.24e-04 	 Color:1.89e-05 	Time: 0.41
epoch 1150:	gram:9.27e-03 	 Rec:1.75e-04 	 Color:3.07e-05 	Time: 0.41
epoch 1200:	gram:1.07e-02 	 Rec:6.22e-04 	 Color:2.68e-05 	Time: 0.44
epoch 1250:	gram:8.95e-03 	 Rec:7.66e-04 	 Color:3.80e-05 	Time: 0.43
epoch 1300:	gram:9.36e-03 	 Rec:1.62e-04 	 Color:3.44e-05 	Time: 0.44
epoch 1350:	gram:7.76e-03 	 Rec:2.98e-04 	 Color:2.42e-05 	Time: 0.40
epoch 1400:	gram:8.79e-03 	 Rec:1.84e-04 	 Color:2.89e-05 	Time: 0.43
epoch 1450:	gram:8.84e-03 	 Rec:2.25e-04 	 Color:2.70e-05 	Time: 0.45
epoch 1500:	gram:9.07e-03 	 Rec:2.14e-04 	 Color:2.29e-05 	Time: 0.37
epoch 1550:	gram:8.73e-03 	 Rec:1.52e-04 	 Color:2.48e-05 	Time: 0.45
epoch 1600:	gram:8.32e-03 	 Rec:2.19e-04 	 Color:2.74e-05 	Time: 0.40
epoch 1650:	gram:8.47e-03 	 Rec:1.15e-04 	 Color:3.07e-05 	Time: 0.47
epoch 1700:	gram:8.13e-03 	 Rec:2.26e-04 	 Color:3.54e-05 	Time: 0.45
epoch 1750:	gram:8.24e-03 	 Rec:1.20e-04 	 Color:2.80e-05 	Time: 0.43
epoch 1800:	gram:9.30e-03 	 Rec:1.67e-04 	 Color:2.05e-05 	Time: 0.40
epoch 1850:	gram:9.23e-03 	 Rec:1.40e-04 	 Color:2.31e-05 	Time: 0.42
epoch 1900:	gram:8.17e-03 	 Rec:1.58e-04 	 Color:3.47e-05 	Time: 0.46
epoch 1950:	gram:9.67e-03 	 Rec:9.92e-05 	 Color:2.52e-05 	Time: 0.45
epoch 2000:	gram:6.89e-03 	 Rec:2.10e-04 	 Color:1.98e-05 	Time: 0.46
epoch 2050:	gram:8.06e-03 	 Rec:1.09e-04 	 Color:2.43e-05 	Time: 0.40
epoch 2100:	gram:8.21e-03 	 Rec:1.38e-04 	 Color:2.35e-05 	Time: 0.44
epoch 2150:	gram:8.05e-03 	 Rec:1.10e-04 	 Color:2.34e-05 	Time: 0.45
epoch 2200:	gram:8.20e-03 	 Rec:1.25e-04 	 Color:3.23e-05 	Time: 0.45
epoch 2250:	gram:7.96e-03 	 Rec:1.02e-04 	 Color:3.16e-05 	Time: 0.46
epoch 2300:	gram:7.81e-03 	 Rec:2.01e-04 	 Color:1.78e-05 	Time: 0.40
epoch 2350:	gram:8.01e-03 	 Rec:1.36e-04 	 Color:3.32e-05 	Time: 0.46
epoch 2400:	gram:1.06e-02 	 Rec:1.88e-04 	 Color:3.12e-05 	Time: 0.45
epoch 2450:	gram:9.94e-03 	 Rec:1.19e-04 	 Color:2.24e-05 	Time: 0.45
epoch 2500:	gram:8.13e-03 	 Rec:1.16e-04 	 Color:2.13e-05 	Time: 0.45
epoch 2550:	gram:8.92e-03 	 Rec:1.42e-04 	 Color:2.11e-05 	Time: 0.47
epoch 2600:	gram:8.19e-03 	 Rec:1.22e-04 	 Color:2.89e-05 	Time: 0.48
epoch 2650:	gram:7.28e-03 	 Rec:1.25e-04 	 Color:2.12e-05 	Time: 0.50
epoch 2700:	gram:7.81e-03 	 Rec:1.10e-04 	 Color:2.36e-05 	Time: 0.49
epoch 2750:	gram:9.81e-03 	 Rec:1.07e-04 	 Color:2.97e-05 	Time: 0.50
epoch 2800:	gram:8.47e-03 	 Rec:1.82e-04 	 Color:1.87e-05 	Time: 0.47
epoch 2850:	gram:7.72e-03 	 Rec:1.40e-04 	 Color:4.00e-05 	Time: 0.47
epoch 2900:	gram:8.51e-03 	 Rec:1.26e-04 	 Color:2.99e-05 	Time: 0.42
epoch 2950:	gram:8.57e-03 	 Rec:1.02e-04 	 Color:3.04e-05 	Time: 0.38
epoch 3000:	gram:7.23e-03 	 Rec:1.64e-04 	 Color:2.55e-05 	Time: 0.42
epoch 3050:	gram:7.44e-03 	 Rec:1.40e-04 	 Color:2.91e-05 	Time: 0.47
epoch 3100:	gram:7.65e-03 	 Rec:9.07e-05 	 Color:2.82e-05 	Time: 0.42
epoch 3150:	gram:7.37e-03 	 Rec:1.69e-04 	 Color:3.15e-05 	Time: 0.47
epoch 3200:	gram:7.44e-03 	 Rec:1.54e-04 	 Color:3.46e-05 	Time: 0.42
epoch 3250:	gram:8.79e-03 	 Rec:1.19e-04 	 Color:1.89e-05 	Time: 0.41
epoch 3300:	gram:6.08e-03 	 Rec:1.88e-04 	 Color:1.51e-05 	Time: 0.45
epoch 3350:	gram:9.66e-03 	 Rec:1.61e-04 	 Color:1.74e-05 	Time: 0.43
epoch 3400:	gram:7.11e-03 	 Rec:1.35e-04 	 Color:3.30e-05 	Time: 0.42
