epoch 0:	pdl:7.92e-01 	 Rec:8.45e-02 	 Color:1.90e-01 	Time: 0.02
epoch 50:	pdl:2.19e-01 	 Rec:4.21e-03 	 Color:7.33e-02 	Time: 1.15
epoch 100:	pdl:2.21e-01 	 Rec:3.28e-03 	 Color:7.70e-02 	Time: 1.16
epoch 150:	pdl:2.01e-01 	 Rec:2.82e-03 	 Color:7.50e-02 	Time: 1.18
epoch 200:	pdl:1.94e-01 	 Rec:2.48e-03 	 Color:7.50e-02 	Time: 1.18
epoch 250:	pdl:1.87e-01 	 Rec:2.23e-03 	 Color:7.91e-02 	Time: 1.17
epoch 300:	pdl:2.06e-01 	 Rec:2.13e-03 	 Color:7.20e-02 	Time: 1.17
epoch 350:	pdl:1.98e-01 	 Rec:1.94e-03 	 Color:7.69e-02 	Time: 1.16
epoch 400:	pdl:2.02e-01 	 Rec:1.73e-03 	 Color:7.15e-02 	Time: 1.16
epoch 450:	pdl:1.87e-01 	 Rec:1.60e-03 	 Color:7.20e-02 	Time: 1.15
epoch 500:	pdl:1.98e-01 	 Rec:1.40e-03 	 Color:7.35e-02 	Time: 1.15
epoch 550:	pdl:1.96e-01 	 Rec:1.29e-03 	 Color:7.08e-02 	Time: 1.15
epoch 600:	pdl:1.85e-01 	 Rec:1.24e-03 	 Color:6.97e-02 	Time: 1.17
epoch 650:	pdl:1.99e-01 	 Rec:1.20e-03 	 Color:8.60e-02 	Time: 1.23
epoch 700:	pdl:1.79e-01 	 Rec:9.77e-04 	 Color:7.02e-02 	Time: 1.20
epoch 750:	pdl:1.91e-01 	 Rec:9.95e-04 	 Color:7.52e-02 	Time: 1.22
epoch 800:	pdl:1.88e-01 	 Rec:8.79e-04 	 Color:7.61e-02 	Time: 1.21
epoch 850:	pdl:1.84e-01 	 Rec:8.28e-04 	 Color:7.76e-02 	Time: 1.22
epoch 900:	pdl:2.05e-01 	 Rec:7.91e-04 	 Color:7.78e-02 	Time: 1.21
epoch 950:	pdl:2.14e-01 	 Rec:6.65e-04 	 Color:8.35e-02 	Time: 1.20
epoch 1000:	pdl:1.88e-01 	 Rec:6.21e-04 	 Color:7.79e-02 	Time: 1.18
epoch 1050:	pdl:1.83e-01 	 Rec:6.49e-04 	 Color:8.11e-02 	Time: 1.16
epoch 1100:	pdl:1.93e-01 	 Rec:6.35e-04 	 Color:7.31e-02 	Time: 1.18
epoch 1150:	pdl:1.91e-01 	 Rec:5.41e-04 	 Color:7.27e-02 	Time: 1.17
epoch 1200:	pdl:1.81e-01 	 Rec:5.12e-04 	 Color:7.81e-02 	Time: 1.17
epoch 1250:	pdl:1.93e-01 	 Rec:4.67e-04 	 Color:7.95e-02 	Time: 1.17
epoch 1300:	pdl:1.91e-01 	 Rec:5.52e-04 	 Color:7.64e-02 	Time: 1.15
epoch 1350:	pdl:2.01e-01 	 Rec:4.32e-04 	 Color:6.98e-02 	Time: 1.15
epoch 1400:	pdl:1.85e-01 	 Rec:4.05e-04 	 Color:7.57e-02 	Time: 1.17
epoch 1450:	pdl:1.84e-01 	 Rec:4.18e-04 	 Color:6.92e-02 	Time: 1.16
epoch 1500:	pdl:1.89e-01 	 Rec:3.93e-04 	 Color:7.60e-02 	Time: 1.16
epoch 1550:	pdl:1.74e-01 	 Rec:3.42e-04 	 Color:7.00e-02 	Time: 1.15
epoch 1600:	pdl:1.93e-01 	 Rec:3.85e-04 	 Color:7.64e-02 	Time: 1.16
epoch 1650:	pdl:1.74e-01 	 Rec:3.33e-04 	 Color:7.02e-02 	Time: 1.15
epoch 1700:	pdl:1.85e-01 	 Rec:3.24e-04 	 Color:7.16e-02 	Time: 1.16
epoch 1750:	pdl:2.03e-01 	 Rec:4.17e-04 	 Color:7.46e-02 	Time: 1.16
epoch 1800:	pdl:1.83e-01 	 Rec:3.09e-04 	 Color:7.45e-02 	Time: 1.16
epoch 1850:	pdl:1.78e-01 	 Rec:2.80e-04 	 Color:7.05e-02 	Time: 1.19
