epoch 0:	pdl:4.64e-01 	 Rec:4.80e-03 	 Color:0.00e+00 	Time: 0.02
epoch 50:	pdl:4.21e-01 	 Rec:3.12e-03 	 Color:0.00e+00 	Time: 1.17
epoch 100:	pdl:4.33e-01 	 Rec:2.80e-03 	 Color:0.00e+00 	Time: 1.05
epoch 150:	pdl:4.62e-01 	 Rec:2.56e-03 	 Color:0.00e+00 	Time: 1.06
epoch 200:	pdl:4.13e-01 	 Rec:2.41e-03 	 Color:0.00e+00 	Time: 1.05
epoch 250:	pdl:4.39e-01 	 Rec:2.23e-03 	 Color:0.00e+00 	Time: 1.05
epoch 300:	pdl:4.20e-01 	 Rec:2.11e-03 	 Color:0.00e+00 	Time: 1.03
epoch 350:	pdl:4.62e-01 	 Rec:2.05e-03 	 Color:0.00e+00 	Time: 1.03
epoch 400:	pdl:4.63e-01 	 Rec:1.96e-03 	 Color:0.00e+00 	Time: 1.03
epoch 450:	pdl:4.38e-01 	 Rec:1.89e-03 	 Color:0.00e+00 	Time: 1.03
epoch 500:	pdl:4.19e-01 	 Rec:1.79e-03 	 Color:0.00e+00 	Time: 1.09
epoch 550:	pdl:4.37e-01 	 Rec:1.78e-03 	 Color:0.00e+00 	Time: 1.04
epoch 600:	pdl:4.23e-01 	 Rec:1.71e-03 	 Color:0.00e+00 	Time: 1.06
epoch 650:	pdl:4.72e-01 	 Rec:1.67e-03 	 Color:0.00e+00 	Time: 1.04
epoch 700:	pdl:5.22e-01 	 Rec:1.63e-03 	 Color:0.00e+00 	Time: 1.04
epoch 750:	pdl:4.22e-01 	 Rec:1.55e-03 	 Color:0.00e+00 	Time: 1.05
epoch 800:	pdl:4.22e-01 	 Rec:1.57e-03 	 Color:0.00e+00 	Time: 1.04
epoch 850:	pdl:4.57e-01 	 Rec:1.50e-03 	 Color:0.00e+00 	Time: 1.04
epoch 900:	pdl:4.44e-01 	 Rec:1.47e-03 	 Color:0.00e+00 	Time: 1.12
epoch 950:	pdl:5.18e-01 	 Rec:1.50e-03 	 Color:0.00e+00 	Time: 1.03
epoch 1000:	pdl:4.57e-01 	 Rec:1.44e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1050:	pdl:4.56e-01 	 Rec:1.42e-03 	 Color:0.00e+00 	Time: 1.10
epoch 1100:	pdl:4.33e-01 	 Rec:1.37e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1150:	pdl:4.80e-01 	 Rec:1.48e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1200:	pdl:4.71e-01 	 Rec:1.43e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1250:	pdl:4.35e-01 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1300:	pdl:4.30e-01 	 Rec:1.36e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1350:	pdl:4.61e-01 	 Rec:1.33e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1400:	pdl:4.73e-01 	 Rec:1.29e-03 	 Color:0.00e+00 	Time: 1.06
epoch 1450:	pdl:4.14e-01 	 Rec:1.24e-03 	 Color:0.00e+00 	Time: 1.08
epoch 1500:	pdl:4.31e-01 	 Rec:1.25e-03 	 Color:0.00e+00 	Time: 1.05
epoch 1550:	pdl:4.33e-01 	 Rec:1.19e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1600:	pdl:4.38e-01 	 Rec:1.19e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1650:	pdl:5.24e-01 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 1.06
epoch 1700:	pdl:4.69e-01 	 Rec:1.20e-03 	 Color:0.00e+00 	Time: 1.03
epoch 1750:	pdl:3.95e-01 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1800:	pdl:5.01e-01 	 Rec:1.17e-03 	 Color:0.00e+00 	Time: 1.04
epoch 1850:	pdl:4.37e-01 	 Rec:1.15e-03 	 Color:0.00e+00 	Time: 1.06
epoch 1900:	pdl:4.62e-01 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 1.03
epoch 1950:	pdl:4.62e-01 	 Rec:1.12e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2000:	pdl:4.21e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2050:	pdl:3.89e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 1.05
epoch 2100:	pdl:4.25e-01 	 Rec:1.07e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2150:	pdl:4.19e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2200:	pdl:4.33e-01 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2250:	pdl:4.83e-01 	 Rec:1.11e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2300:	pdl:4.44e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2350:	pdl:4.43e-01 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 1.08
epoch 2400:	pdl:5.04e-01 	 Rec:1.08e-03 	 Color:0.00e+00 	Time: 1.06
epoch 2450:	pdl:4.49e-01 	 Rec:1.04e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2500:	pdl:4.47e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2550:	pdl:4.71e-01 	 Rec:1.05e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2600:	pdl:4.38e-01 	 Rec:1.02e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2650:	pdl:4.36e-01 	 Rec:1.01e-03 	 Color:0.00e+00 	Time: 1.04
epoch 2700:	pdl:4.29e-01 	 Rec:9.80e-04 	 Color:0.00e+00 	Time: 1.04
epoch 2750:	pdl:4.46e-01 	 Rec:1.03e-03 	 Color:0.00e+00 	Time: 1.03
epoch 2800:	pdl:4.07e-01 	 Rec:9.77e-04 	 Color:0.00e+00 	Time: 1.04
epoch 2850:	pdl:4.09e-01 	 Rec:9.82e-04 	 Color:0.00e+00 	Time: 1.05
epoch 2900:	pdl:4.63e-01 	 Rec:1.00e-03 	 Color:0.00e+00 	Time: 1.06
epoch 2950:	pdl:4.08e-01 	 Rec:9.99e-04 	 Color:0.00e+00 	Time: 1.06
epoch 3000:	pdl:4.38e-01 	 Rec:9.41e-04 	 Color:0.00e+00 	Time: 1.06
epoch 3050:	pdl:4.11e-01 	 Rec:9.94e-04 	 Color:0.00e+00 	Time: 1.07
epoch 3100:	pdl:4.50e-01 	 Rec:9.89e-04 	 Color:0.00e+00 	Time: 1.11
epoch 3150:	pdl:4.22e-01 	 Rec:9.72e-04 	 Color:0.00e+00 	Time: 1.06
epoch 3200:	pdl:4.26e-01 	 Rec:9.32e-04 	 Color:0.00e+00 	Time: 1.06
epoch 3250:	pdl:4.62e-01 	 Rec:9.52e-04 	 Color:0.00e+00 	Time: 1.07
