epoch 0:	pdl:2.47e+00 	 Rec:2.51e-01 	 Color:0.00e+00 	Time: 0.01
epoch 50:	pdl:1.13e+00 	 Rec:4.22e-02 	 Color:0.00e+00 	Time: 0.39
epoch 100:	pdl:1.01e+00 	 Rec:1.31e-02 	 Color:0.00e+00 	Time: 0.40
epoch 150:	pdl:1.04e+00 	 Rec:7.24e-03 	 Color:0.00e+00 	Time: 0.41
epoch 200:	pdl:1.00e+00 	 Rec:5.11e-03 	 Color:0.00e+00 	Time: 0.41
epoch 250:	pdl:9.55e-01 	 Rec:3.23e-03 	 Color:0.00e+00 	Time: 0.40
epoch 300:	pdl:9.75e-01 	 Rec:2.24e-03 	 Color:0.00e+00 	Time: 0.42
epoch 350:	pdl:9.47e-01 	 Rec:1.92e-03 	 Color:0.00e+00 	Time: 0.40
epoch 400:	pdl:9.39e-01 	 Rec:1.71e-03 	 Color:0.00e+00 	Time: 0.42
epoch 450:	pdl:8.73e-01 	 Rec:2.05e-03 	 Color:0.00e+00 	Time: 0.41
epoch 500:	pdl:9.54e-01 	 Rec:1.59e-03 	 Color:0.00e+00 	Time: 0.41
epoch 550:	pdl:8.61e-01 	 Rec:1.37e-03 	 Color:0.00e+00 	Time: 0.41
epoch 600:	pdl:8.69e-01 	 Rec:1.49e-03 	 Color:0.00e+00 	Time: 0.40
epoch 650:	pdl:9.21e-01 	 Rec:1.33e-03 	 Color:0.00e+00 	Time: 0.36
epoch 700:	pdl:7.72e-01 	 Rec:1.19e-03 	 Color:0.00e+00 	Time: 0.38
epoch 750:	pdl:8.17e-01 	 Rec:1.77e-03 	 Color:0.00e+00 	Time: 0.40
epoch 800:	pdl:8.15e-01 	 Rec:9.17e-04 	 Color:0.00e+00 	Time: 0.37
epoch 850:	pdl:8.02e-01 	 Rec:1.79e-03 	 Color:0.00e+00 	Time: 0.40
epoch 900:	pdl:8.05e-01 	 Rec:1.16e-03 	 Color:0.00e+00 	Time: 0.38
epoch 950:	pdl:8.81e-01 	 Rec:8.39e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1000:	pdl:8.72e-01 	 Rec:9.96e-04 	 Color:0.00e+00 	Time: 0.38
epoch 1050:	pdl:8.23e-01 	 Rec:1.13e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1100:	pdl:7.68e-01 	 Rec:1.21e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1150:	pdl:8.18e-01 	 Rec:1.36e-03 	 Color:0.00e+00 	Time: 0.43
epoch 1200:	pdl:8.07e-01 	 Rec:7.92e-04 	 Color:0.00e+00 	Time: 0.43
epoch 1250:	pdl:8.32e-01 	 Rec:7.42e-04 	 Color:0.00e+00 	Time: 0.36
epoch 1300:	pdl:8.26e-01 	 Rec:7.35e-04 	 Color:0.00e+00 	Time: 0.40
epoch 1350:	pdl:8.41e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 0.40
epoch 1400:	pdl:7.94e-01 	 Rec:8.16e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1450:	pdl:7.77e-01 	 Rec:1.28e-03 	 Color:0.00e+00 	Time: 0.37
epoch 1500:	pdl:8.21e-01 	 Rec:7.18e-04 	 Color:0.00e+00 	Time: 0.35
epoch 1550:	pdl:8.28e-01 	 Rec:8.00e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1600:	pdl:8.25e-01 	 Rec:8.23e-04 	 Color:0.00e+00 	Time: 0.35
epoch 1650:	pdl:7.61e-01 	 Rec:8.50e-04 	 Color:0.00e+00 	Time: 0.37
epoch 1700:	pdl:7.65e-01 	 Rec:5.25e-04 	 Color:0.00e+00 	Time: 0.41
epoch 1750:	pdl:6.95e-01 	 Rec:8.60e-04 	 Color:0.00e+00 	Time: 0.39
epoch 1800:	pdl:7.24e-01 	 Rec:8.29e-04 	 Color:0.00e+00 	Time: 0.36
epoch 1850:	pdl:8.01e-01 	 Rec:6.01e-04 	 Color:0.00e+00 	Time: 0.40
epoch 1900:	pdl:7.63e-01 	 Rec:6.49e-04 	 Color:0.00e+00 	Time: 0.41
epoch 1950:	pdl:7.86e-01 	 Rec:5.92e-04 	 Color:0.00e+00 	Time: 0.43
epoch 2000:	pdl:7.53e-01 	 Rec:7.02e-04 	 Color:0.00e+00 	Time: 0.37
epoch 2050:	pdl:7.43e-01 	 Rec:7.28e-04 	 Color:0.00e+00 	Time: 0.40
epoch 2100:	pdl:7.61e-01 	 Rec:1.21e-03 	 Color:0.00e+00 	Time: 0.41
epoch 2150:	pdl:7.96e-01 	 Rec:6.19e-04 	 Color:0.00e+00 	Time: 0.39
epoch 2200:	pdl:8.16e-01 	 Rec:1.22e-03 	 Color:0.00e+00 	Time: 0.40
epoch 2250:	pdl:7.77e-01 	 Rec:8.81e-04 	 Color:0.00e+00 	Time: 0.38
epoch 2300:	pdl:7.52e-01 	 Rec:1.09e-03 	 Color:0.00e+00 	Time: 0.41
epoch 2350:	pdl:7.39e-01 	 Rec:6.65e-04 	 Color:0.00e+00 	Time: 0.45
epoch 2400:	pdl:7.39e-01 	 Rec:1.31e-03 	 Color:0.00e+00 	Time: 0.40
epoch 2450:	pdl:8.51e-01 	 Rec:6.20e-04 	 Color:0.00e+00 	Time: 0.40
epoch 2500:	pdl:7.45e-01 	 Rec:5.35e-04 	 Color:0.00e+00 	Time: 0.38
epoch 2550:	pdl:8.71e-01 	 Rec:2.09e-03 	 Color:0.00e+00 	Time: 0.39
epoch 2600:	pdl:8.09e-01 	 Rec:6.52e-04 	 Color:0.00e+00 	Time: 0.42
epoch 2650:	pdl:7.39e-01 	 Rec:6.25e-04 	 Color:0.00e+00 	Time: 0.42
epoch 2700:	pdl:7.47e-01 	 Rec:6.60e-04 	 Color:0.00e+00 	Time: 0.40
epoch 2750:	pdl:7.80e-01 	 Rec:7.23e-04 	 Color:0.00e+00 	Time: 0.40
epoch 2800:	pdl:7.42e-01 	 Rec:7.48e-04 	 Color:0.00e+00 	Time: 0.41
epoch 2850:	pdl:7.71e-01 	 Rec:6.25e-04 	 Color:0.00e+00 	Time: 0.41
epoch 2900:	pdl:7.38e-01 	 Rec:6.17e-04 	 Color:0.00e+00 	Time: 0.41
epoch 2950:	pdl:7.62e-01 	 Rec:5.03e-04 	 Color:0.00e+00 	Time: 0.41
epoch 3000:	pdl:6.96e-01 	 Rec:7.36e-04 	 Color:0.00e+00 	Time: 0.40
epoch 3050:	pdl:8.02e-01 	 Rec:6.44e-04 	 Color:0.00e+00 	Time: 0.42
epoch 3100:	pdl:8.15e-01 	 Rec:5.05e-04 	 Color:0.00e+00 	Time: 0.43
epoch 3150:	pdl:8.36e-01 	 Rec:4.84e-04 	 Color:0.00e+00 	Time: 0.40
epoch 3200:	pdl:7.81e-01 	 Rec:8.11e-04 	 Color:0.00e+00 	Time: 0.40
epoch 3250:	pdl:7.49e-01 	 Rec:8.49e-04 	 Color:0.00e+00 	Time: 0.39
epoch 3300:	pdl:7.46e-01 	 Rec:1.46e-03 	 Color:0.00e+00 	Time: 0.35
epoch 3350:	pdl:7.60e-01 	 Rec:5.83e-04 	 Color:0.00e+00 	Time: 0.40
epoch 3400:	pdl:6.83e-01 	 Rec:5.81e-04 	 Color:0.00e+00 	Time: 0.41
epoch 3450:	pdl:7.02e-01 	 Rec:5.06e-04 	 Color:0.00e+00 	Time: 0.41
epoch 3500:	pdl:7.88e-01 	 Rec:4.57e-04 	 Color:0.00e+00 	Time: 0.37
epoch 3550:	pdl:7.57e-01 	 Rec:6.26e-04 	 Color:0.00e+00 	Time: 0.37
epoch 3600:	pdl:7.91e-01 	 Rec:4.83e-04 	 Color:0.00e+00 	Time: 0.38
epoch 3650:	pdl:7.35e-01 	 Rec:7.32e-04 	 Color:0.00e+00 	Time: 0.36
